"","Mov10_kd_2","Mov10_kd_3","Mov10_oe_1","Mov10_oe_2","Mov10_oe_3","Irrel_kd_1","Irrel_kd_2","Irrel_kd_3"
"TINF2",751.98033489997,694.155919146638,716.096797883487,685.283860627956,725.180821454919,725.390805029558,726.617263630417,788.64027882395
"TIPARP",2029.51774864436,1858.20199894638,1742.30769217286,1674.3441392657,2029.89303933681,1678.91434481043,1671.5315592528,1638.87215837099
"TIPARP-AS1",31.8905994444432,14.9510505662353,36.6801619404813,22.3365013242489,32.1961886903875,21.3874438829354,15.5926451422836,21.4231654689019
"TIPIN",1143.59689607773,1135.21191085058,1127.9149796698,1000.67525932635,1103.86932652757,1221.75773181268,1287.95248875263,1057.76879502703
"TIPRL",2111.15768322214,2136.93229878834,2390.04600644,2325.6765178808,2937.51893003726,2235.87902926187,2229.74825534656,2187.8407735116
"TIRAP",279.999463122211,274.458571108748,249.258373186453,271.611856102867,272.901027947094,315.464797273297,293.141728674932,352.143282395074
"TJAP1",2132.84329084436,2025.86735172488,1529.72948092689,1587.67851412761,1349.17362131148,1695.84607121775,1627.87215285441,1658.95637599809
"TJP1",2478.53738882212,2370.80944693159,2081.59919012231,2034.40854061259,2167.87670515276,2300.9325044058,2352.41039713252,2139.63865120657
"TJP2",1248.1980622555,1224.91821424799,1273.80198738762,1316.96011807771,1373.70405078987,1343.84439064444,1412.6936498909,1251.91623208895
"TJP3",15.3074877333327,35.2417620489832,68.3584836163515,90.2394653499655,67.4586810655738,51.6863227170938,46.7779354268509,62.9305485648992
"TK1",2076.07802383325,1923.34586212784,1739.80677204056,1962.03827632202,1574.54694214419,1757.33497238119,1624.75362382595,1716.53113319576
"TK2",246.195427711101,295.817214774798,315.9495767146,330.580219598884,246.837446626304,329.723093195254,296.260257703389,336.075908293398
"TKT",6561.80974168862,6280.50917000212,5321.9580415462,5696.70129773644,4760.43647065015,6324.44538488302,5917.92858633471,6224.7685165578
"TKTL1",37.6309073444429,43.7852195154033,83.3640044101848,100.960985985605,76.6575921199703,43.6660312609931,59.2520515406778,61.5916007230928
"TLCD1",527.47051481109,530.762295101352,488.513065843683,485.148808762686,394.020023496647,474.088339405068,475.055922001574,484.699118733905
"TLCD2",200.272964511103,233.877148143252,341.792418081758,356.490561135012,303.564064795082,280.710200963527,300.418296407998,306.619055773658
"TLE1",929.929879799962,907.742355807142,819.468163352116,923.837694770934,731.313428824516,984.71356211015,975.060076230803,939.941384948069
"TLE2",63.7811988888863,95.0459643139243,152.556128070638,185.839691017751,170.179854506334,73.9649100951515,64.449599921439,70.9642356157374
"TLE3",6230.14750746641,6002.84680234346,4536.66912000226,4704.06717888682,4111.9132413152,5653.41433305592,5725.61929624655,5552.616699971
"TLE4",5374.84163036645,5136.75380168512,5213.58483581296,5086.46808155796,5019.53913201565,5335.27610529726,5275.51160647263,4923.31121432201
"TLE6",15.9452997222216,24.562440215958,48.3511225579072,41.9926224895879,38.3287960599851,27.6254483487915,23.9087225515016,24.1010611525146
"TLK1",1723.36799397771,1618.98518988662,1518.89216035357,1425.06878448708,1760.05831507452,1710.10436713971,1701.67733986122,1614.77109721848
"TLK2",1677.44553077771,1625.39278298644,1389.67795351778,1368.78080114997,1445.76218738264,1535.44024209574,1564.46206260912,1379.11627706056
"TLL2",71.4349427555527,76.8911171977814,76.69488405737,95.6002256677853,61.3260736959762,67.7269056292954,61.3310708929823,73.6421312993501
"TLN1",4684.7290583887,4456.48100092142,3523.79646641851,3557.75793092636,3297.80961300112,3312.38037136962,3337.86557012485,3485.28123222197
"TLN2",352.072217866652,338.534502106899,315.9495767146,285.907216950386,325.028190588674,259.322757080591,281.707122237258,283.85694246295
"TLR1",28.06372751111,25.6303723992605,41.6820022050924,48.2468428603776,36.7956442175857,33.8634528146477,50.9359741314598,53.5579136722546
"TLR3",27.4259155222211,30.9700333157731,45.0165623814998,26.8038015890987,35.2624923751863,19.6051568926908,29.1062709322628,22.7621133107082
"TLR5",19.7721716555548,25.6303723992605,41.6820022050924,41.099162436618,58.2597700111774,27.6254483487915,36.3828386653285,34.8126438869655
"TLR6",85.4668065111076,69.4155919146638,152.556128070638,150.994748951923,150.248880555142,121.195515336634,158.005470775141,116.488462237154
"TLX3",119.270841922217,98.2497608638318,141.718807497314,146.527448687073,95.0554142287631,193.378138441541,151.768412718227,148.623210440507
"TM2D1",631.433868999974,692.020054780033,688.586676428126,732.637243435364,864.697639113264,646.970177458795,621.626786339041,558.341250033255
"TM2D2",592.527337677754,549.985074400798,461.836584432424,469.066527809227,446.147186138227,520.427801151428,528.070915485339,448.547527005133
"TM2D3",1364.91765622217,1352.00214406099,1238.78910553535,1274.07403553516,1286.3143957731,1151.35739569802,1143.46064376747,1122.03829143373
"TM6SF1",19.7721716555548,36.3096942322857,71.6930437927589,75.9441045024463,82.7901994895679,24.9520178634246,38.4618580176329,37.4905395705783
"TM6SF2",8.92936784444408,14.9510505662353,21.674641146648,32.1645619069184,15.3315184239941,17.8228699024462,27.0272515799583,29.4568525197401
"TM7SF2",530.021762766645,504.063990518789,500.184026461109,533.395651623064,489.07543772541,553.400110470953,536.386992894557,502.105440677387
"TM7SF3",2125.18954697769,2179.64958612044,1874.85645918506,1732.41904270874,1799.9202629769,1877.6393442227,1918.93486217704,1949.50805767007
"TM9SF1",1140.40783613329,1107.44567408471,956.185130584819,864.869331274917,883.095461222057,926.7892349272,880.464695700949,917.179271637361
"TM9SF2",2963.91231236655,3014.77255346301,2308.34928211802,2238.11743268974,2295.12830807191,2505.89550828393,2415.82048737781,2430.19033287855
"TM9SF3",8174.19844959967,8319.19170792663,7025.91829169037,6263.15497131939,7513.97717959948,7985.536859791,7571.78848109293,7354.84049504237
"TM9SF4",2880.35894182211,2825.74855701847,2530.09753384911,2489.1797075743,2388.65057045827,2537.08553061321,2345.13382939946,2509.18825554513
"TMBIM1",141.594261533328,146.306709112445,235.086492436721,272.505316155837,229.972776359911,192.486994946418,201.664877173535,206.19796763818
"TMBIM4",607.834825411087,588.430632999688,536.030548357488,545.010632311673,630.125407226156,499.040357268492,531.189444513795,495.410701468356
"TMBIM6",14015.9184558328,13562.738727942,12611.3065871728,12899.7762447802,12196.2229062873,15054.0870631011,14488.6858662099,14982.8263498132
"TMC4",4.46468392222204,9.61138964972268,8.33640044101848,5.36076031781973,4.59945552719822,6.23800446585615,13.5136257899791,20.0842176270955
"TMC5",38.2687193333318,43.7852195154033,55.020242910722,42.8860825425579,62.8592255383756,70.4003361146623,67.5681289498957,69.625287773931
"TMC6",128.200209766661,150.578437845655,195.905410363934,253.742655043467,225.373320832713,147.038676695181,161.123999803597,167.368480225796
"TMC7",315.716934499987,309.700333157731,267.598454156693,262.677255573167,298.964609267884,263.778474556203,275.470064180344,247.705350734178
"TMCC1",671.616024299973,728.329749012319,757.77880008858,830.917849262059,751.244402775709,818.960872017401,794.185392580313,834.164505445366
"TMCC2",307.425378644432,313.972061890941,335.123297728943,374.359762194412,314.296127691878,382.30055940747,386.697599528634,390.972769807459
"TMCC3",277.448215166655,264.847181459025,514.35590721084,476.214208232986,562.666726160582,361.804259019657,370.065444710198,419.090674485393
"TMCO1",2221.49915729991,2119.8453838555,2079.09826999001,1980.80093743439,2160.21094594076,1100.56221647605,1031.19359874302,1061.78563855245
"TMCO3",993.711078688849,1040.16594653665,990.364372392995,981.912598213981,927.55686465164,953.523539780869,934.519198860865,942.619280631682
"TMCO4",204.737648433325,215.722301027109,198.40633049624,215.323872765759,220.773865305514,168.426120578116,195.427819116621,216.909550372631
"TMCO6",389.065313222206,447.463584803756,483.511225579072,532.502191570094,496.741196937407,476.761769890435,425.159457546267,461.937005423196
"TMCO7",464.964939899981,508.335719251999,472.673905005748,441.369266167158,446.147186138227,569.440693383155,545.742579979927,558.341250033255
"TMED1",593.165149666643,616.196869765554,586.048951003599,590.577095013141,623.992799856558,528.448092607528,482.33248973464,538.257032406159
"TMED10",6025.40985903309,6095.75690229078,5216.08575594526,4880.97226937487,5631.26671713301,4992.18585967517,5122.70368407825,5098.71338159864
"TMED10P1",455.397760066648,484.841211219344,408.483621609905,415.45892463103,473.743919301416,440.22488659042,411.645831756288,407.040143909135
"TMED2",3755.43699057763,4078.43300803232,5408.65660613279,5165.98602627229,5663.4629058234,6067.79605828779,6089.44768289983,5815.05047696505
"TMED3",1629.60963161105,1610.4417324202,1235.45454535894,1278.54133580001,1165.19540022355,1215.51972734683,1137.22358571055,1138.10566553541
"TMED4",1542.86720112216,1528.21095430591,1422.18991523775,1527.81669057862,1461.09370580663,1423.15616171033,1371.11326284481,1407.23418173849
"TMED5",3917.4412357554,3879.79762193805,4029.81597318833,3926.75693280296,4852.42558119412,4052.92061581626,3807.72394374566,3526.78861531797
"TMED6",9.56717983333295,22.4265758493529,12.5046006615277,16.9757410064292,15.3315184239941,5.34686097073385,6.23705805691345,6.69473920903183
"TMED7",2585.68980295545,2677.30598353942,2480.9127712471,2394.47294195948,2796.46896053652,1999.72600305446,1998.97710724076,1798.20695154595
"TMED7-TICAM2",15.9452997222216,10.6793218330252,21.674641146648,14.2953608475193,29.1298850055887,20.4963003878131,18.7111741707403,22.7621133107082
"TMED8",96.3096103222183,112.132879246765,226.750091995703,190.306991282601,213.108106093517,168.426120578116,187.111741707403,166.029532383989
"TMED9",3736.30263091096,3507.08928996548,2736.84026478637,2716.11856102867,2517.43532521982,2886.41378070115,2567.58890009604,2874.72101635827
"TMEFF1",54.2140190555534,57.6683378983361,56.6875229989257,80.411404767296,102.72117344076,46.33946174636,55.0940128360688,58.9137050394801
"TMEFF2",16.5831117111104,24.562440215958,19.1737210143425,20.549581218309,22.9972776359911,29.4077353390362,32.2247999607195,17.4063219434828
"TMEM100",77.1752506555524,82.230778114294,141.718807497314,144.740528581133,167.113550821535,98.9169279585761,116.425083729051,111.132670869928
"TMEM101",887.196476544408,912.014084540352,970.357011334551,1039.98750165703,832.501450422877,856.388898812538,771.316179704963,867.638201490525
"TMEM102",128.200209766661,114.26874361337,136.716967232703,134.019007945493,99.6548697559613,137.236098248835,154.886941746684,176.74111511844
"TMEM104",987.970770788849,796.67740874368,561.873389724645,616.48743654927,502.873804307005,771.730266775918,731.814812011178,676.168660112215
"TMEM106B",1230.97713855551,1372.29285554374,1888.19469989069,1870.90535091909,2304.32721912631,1620.99001762748,1639.30675929209,1578.61950548971
"TMEM106C",4095.39078065539,4301.63083434255,3881.4280453382,3900.84659126683,3582.97585568741,4797.9165777385,4676.75403300894,5062.56178986987
"TMEM107",250.660111633323,221.061961943622,316.783216758702,335.940979916703,348.025468224665,300.315357856218,292.10221899878,285.195890304756
"TMEM108",274.8969672111,288.34168949168,383.47442028685,445.836566432008,366.423290333458,384.973989892837,319.129470578738,338.753803977011
"TMEM109",1550.52094498883,1599.76241058717,1745.64225234927,1782.45280567506,1603.67682714978,1782.28699024462,1659.05744313898,1699.12481125228
"TMEM11",1461.22726654439,1382.97217737676,1152.09054094875,1185.62149029113,1014.94651966841,1263.64147608343,1174.64593405203,1227.81517093644
"TMEM110",758.358454788858,736.873206478739,574.377990386173,611.12667623145,599.462370378167,831.436880949113,772.355689381116,835.503453287173
"TMEM111",1514.16566162216,1558.11305543838,1122.91313940519,1129.33350695402,1183.59322233234,1334.93295569322,1422.04923697627,1237.18780582908
"TMEM115",1413.39136737772,1313.5565854621,1057.88921596524,1167.75228923173,956.686749657229,1260.96804559807,1132.02603732979,1265.30571050702
"TMEM116",151.799253355549,149.510505662353,187.569009922916,162.609729640532,142.583121343145,178.228699024462,176.716644945881,153.979001807732
"TMEM117",235.35262389999,240.284741243067,240.088332701332,209.06965239497,220.773865305514,270.907622517181,248.442812600386,262.433776994048
"TMEM120A",273.621343233322,269.118910192235,272.600294421304,239.447294195948,243.771142941505,319.029371253786,318.089960902586,357.4990737623
"TMEM120B",926.103007866629,947.255846589335,1116.24401905237,1223.14681251587,1018.01282335321,1137.99024327119,1060.29986967529,1168.90146589696
"TMEM121",69.5215067888861,68.3476597313613,100.036805292222,117.936726992034,90.4559587015649,94.4612104829646,82.1212644160271,97.7431924518647
"TMEM123",6675.34027571084,6904.18156505079,5672.08686006897,5242.8235908277,6345.71547569114,5198.04000704842,5074.88623897524,4796.1111693504
"TMEM126A",367.379705599985,384.455585988907,452.666543947303,382.400902671141,361.82383480626,505.278361734348,449.068180097768,471.309640315841
"TMEM126B",1128.2894083444,1103.1739453515,975.358851599162,1023.0117606506,1238.78668865872,1126.4053778346,1058.22085032298,1057.76879502703
"TMEM127",1701.0445743666,1611.5096646035,1074.56201684728,1075.72590377583,1007.28076045641,1474.84248442742,1438.6813917947,1375.09943353514
"TMEM128",674.167272255528,657.846224914352,687.753036384024,696.898841316566,752.777554618108,650.534751439285,649.693547595151,664.118129535958
"TMEM129",923.551759911074,970.750354621991,1269.63378716711,1340.19007945493,1111.53508573957,1159.37768715412,1126.82848894903,1243.88254503811
"TMEM130",3.82687193333318,7.47552528311764,16.672800882037,20.549581218309,19.9309739511923,8.02029145610077,12.4741161138269,10.7115827344509
"TMEM131",2516.80610815545,2584.3958835921,1859.85093839122,1792.28086625773,1917.97295484166,2055.86804324716,2083.17739100909,1950.84700551188
"TMEM132A",824.6909016333,914.149948906957,912.835848291523,909.542333923415,783.440591466096,794.899997649098,795.224902256465,889.061366959427
"TMEM132B",30.6149754666654,37.3776264155882,25.0092013230554,17.8692010593991,22.9972776359911,15.1494394170792,7.27656773306569,9.37263489264456
"TMEM132E",487.288359511091,571.343718066848,611.058152326654,638.823937873519,584.130851954173,467.850334939212,449.068180097768,491.393857942936
"TMEM133",88.0180544666631,67.2797275480588,112.541405953749,99.1740658796651,108.853780810358,82.8763450463746,76.9237160352659,85.6926618756074
"TMEM134",232.801375944435,242.420605609672,181.733529614203,215.323872765759,167.113550821535,229.023878246433,222.45507069658,216.909550372631
"TMEM135",711.160367611082,741.144935211949,1112.90945887597,1042.66788181594,1151.39703364195,854.606611822293,926.203121451647,844.876088179817
"TMEM136",501.320223266646,527.558498551445,881.157526615653,809.47480799078,857.031879901268,845.69517687107,896.057340843232,875.671888541364
"TMEM138",627.606997066641,652.50656399784,552.703349239525,560.199453212162,495.208045095008,545.379819014852,534.307973542252,571.730728451318
"TMEM141",452.846512111093,516.87917671842,710.261317574774,737.998003753184,680.719418025336,641.623316488062,661.128154032826,656.084442485119
